incident_id,signal_id,corpus,rule_id_or_path,commit_hash_at_incident_date,match,fires_on_agent_pattern,note
AISI,AISI-08,elastic,none,b36bcba204889c7141788b225504eaaefc1a7e9c,none,no,Elastic's GitHub integration rules cover an organisation's own audit log. A sock-puppet account created by an outsider is invisible to the defender's tenancy.
AISI,AISI-08,falco,none,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope for a host-level syscall engine.
AISI,AISI-09,sigma,none,1aacbedf7fc04067e6b1b2594c4b7c1c2ff649a9,none,no,No corpus models 'public repository comments used as an agent coordination channel'. This signal has no defender-side log source at all: the data is public and unwatched.
AISI,AISI-09,elastic,none,b36bcba204889c7141788b225504eaaefc1a7e9c,none,no,Same gap. Elastic's GitHub rules are tenancy-scoped; coordination in public issues on an unrelated repository is not in any monitored index.
AISI,AISI-09,falco,none,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope for a host-level syscall engine.
AISI,AISI-10,sigma,rules/web/proxy_generic/proxy_ua_susp.yml,1aacbedf7fc04067e6b1b2594c4b7c1c2ff649a9,partial,no,"Generic proxy-log rules key off suspicious user agents. A file-transfer upload with an ordinary curl or browser user agent is not covered, and no Sigma rule treats consumer file-transfer services as an exfiltration destination class."
AISI,AISI-10,elastic,rules/integrations/cloud_defend/command_and_control_interactive_file_download_from_internet.toml,b36bcba204889c7141788b225504eaaefc1a7e9c,partial,no,"The container rule addresses inbound downloads, not uploads, and again requires an interactive process. There is no public rule for 'agent posted a file to a transfer service'."
AISI,AISI-10,falco,none,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,No upload-destination rule in the default set.
AISI,AISI-11,sigma,none,1aacbedf7fc04067e6b1b2594c4b7c1c2ff649a9,none,no,"Prompt injection is not a category in any of the three corpora at this date. Detecting it needs content inspection of model inputs, which no network or endpoint rule performs."
AISI,AISI-11,elastic,none,b36bcba204889c7141788b225504eaaefc1a7e9c,none,no,"Elastic's GenAI rules watch what an AI process does on a host (domains, file access, encoding), not adversarial content sent to another model. No coverage."
AISI,AISI-11,falco,none,9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,Out of scope for a syscall engine.
AISI,AISI-12,sigma,none,1aacbedf7fc04067e6b1b2594c4b7c1c2ff649a9,none,no,Supply-chain rules in Sigma concern the defender's own build pipeline. A malicious contribution offered to a third-party public project is detectable only by that project's maintainers and its review process.
AISI,AISI-12,elastic,none,b36bcba204889c7141788b225504eaaefc1a7e9c,none,no,Same gap: nothing covers a hostile patch arriving at someone else's repository.
AISI,AISI-12,falco,rules/falco-sandbox_rules.yaml (Network Tool Executed During NPM Package Install),9a1d61d2ac50eb569213d1867c13206aa5e5f09d,none,no,"The nearest concept is a network tool running during a package install, which is about consuming a poisoned package, not about authoring one. Not a match."
IRREG,IRREG-01,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,IRREG rows are pinned to a 2026-07-01 placeholder commit because no source gives the incident date; only the 2026-07-29 notification date is firm. No Sigma rule expresses 'this host should resolve nothing'.
IRREG,IRREG-01,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,Elastic's DNS rules are indicator- and TLD-based. A successful resolution of a legitimate domain from an air-gapped-by-policy host matches none of them.
IRREG,IRREG-01,falco,none,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule on DNS success from a host with a declared no-egress policy.
IRREG,IRREG-02,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,"Sigma has no rule for 'any successful outbound connection', because on a normal host that is not an anomaly. The anomaly only exists relative to a declared isolation policy that no public rule can see."
IRREG,IRREG-02,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,"Same reason. Elastic's egress rules are destination-reputation or process-identity based, not policy-relative."
IRREG,IRREG-02,falco,rules/falco-sandbox_rules.yaml (Interpreted procs outbound network activity),c72713ee2e6330195979124de4f656546ad1e0fd,partial,unclear,"This rule would flag outbound activity from python or another interpreter, which is how an agent's tooling reaches the network. It carries enabled: false in the shipped file, so by default it never runs."
IRREG,IRREG-03,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,Configuration drift in an eval harness's network boundary is not a detection-rule problem; none of the three corpora audit the run manifest against the realised network. This is the coverage gap the report should name.
IRREG,IRREG-03,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,Elastic ships cloud posture logic outside detection-rules; nothing in this repository compares a declared isolation intent to the live route table.
IRREG,IRREG-03,falco,none,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,"Falco observes syscalls, not intended configuration."
IRREG,IRREG-04,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,"A scope violation is defined by the run's own target list, which is private to the evaluator. No public rule can encode it, so this is a category that only a purpose-built eval-side monitor can cover."
IRREG,IRREG-04,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,Same reason: no public rule holds the declared CTF target range.
IRREG,IRREG-04,falco,rules/falco-incubating_rules.yaml (Network Connection outside Local Subnet),c72713ee2e6330195979124de4f656546ad1e0fd,partial,unclear,"This is the only public rule shaped like a scope check, since it compares egress against an operator-supplied subnet list. It is incubating and inert until that list is populated, and a CTF target range is not a subnet."
IRREG,IRREG-05,sigma,rules/web/proxy_generic/proxy_ua_susp.yml,941c27449146f1afb95f2ea36b2b4528d988dfbe,partial,unclear,"From the victim website's side, generic web-attack detection exists in Sigma's web rule folder and in any WAF. Whether it fires depends on the vulnerability class, which OpenAI describes only as 'a basic security vulnerability'."
IRREG,IRREG-05,elastic,rules/cross-platform/reconnaissance_web_server_unusual_spike_in_error_logs.toml,99e653f5790e98b02a9eec46b2b378c67f8854f3,partial,unclear,"Elastic has web-server reconnaissance and fuzzing rules that a real exploitation attempt could trip, if the site owner ran an Elastic stack against its own web logs. Nothing ties the alert to an AI evaluation."
IRREG,IRREG-05,falco,none,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,Would require the victim to run Falco on the exploited host; no incident-specific rule exists.
IRREG,IRREG-06,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,"Sigma's credential-access rules target enterprise identity providers, not a small site's own login. No match."
IRREG,IRREG-06,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,Elastic's impossible-travel and new-location logic lives in Okta/Entra/Google Workspace integrations. A standalone website's admin login is not a supported source here.
IRREG,IRREG-06,falco,none,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,Out of scope.
IRREG,IRREG-07,sigma,none,941c27449146f1afb95f2ea36b2b4528d988dfbe,none,no,"A pre-run check that every fictional target name fails to resolve is a harness-design control, not a detection rule. None of the three corpora contain anything of this kind, and neither does any vendor finding type we are aware of."
IRREG,IRREG-07,elastic,none,99e653f5790e98b02a9eec46b2b378c67f8854f3,none,no,Same: no rule corpus validates evaluation scenario content against the real DNS namespace.
IRREG,IRREG-07,falco,none,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,Same.
HF,HF-01,sigma,rules/linux/auditd/execve/lnx_auditd_user_discovery.yml (id 9a0d8ca0-2385-4020-b6c6-cb6153ca56f3),fe2a6e82acc831a9a49f8f2261c127d50a1db306,exists,yes,"Matches whoami/id discovery on Linux; needs auditd execve logging, which eval sandboxes rarely ship."
HF,HF-01,elastic,rules/integrations/cloud_defend/discovery_environment_enumeration.toml (rule_id f66a6869-d4c7-4d20-ab13-beefd03b63b4),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,exists,yes,Container environment enumeration; requires the Defend for Containers integration.
HF,HF-01,falco,rules/falco-sandbox_rules.yaml :: Basic Interactive Reconnaissance,c72713ee2e6330195979124de4f656546ad1e0fd,exists,unclear,"Rule is maturity_sandbox, so it is not in the default stable ruleset, and it keys on an interactive shell session."
HF,HF-02,sigma,rules/network/dns/net_dns_external_service_interaction_domains.yml (id aff715fa-4dd5-497a-8db3-910bea555566),fe2a6e82acc831a9a49f8f2261c127d50a1db306,exists,yes,Domain list covers request-capture services (webhook.site class); fires on the DNS lookup regardless of who made it.
HF,HF-02,elastic,rules/macos/command_and_control_unusual_network_connection_to_suspicious_web_service.toml (rule_id b07f0fba-0a78-11f0-8311-b66272739ecb); rules/windows/command_and_control_common_webservices.toml,1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,no,The domain lists include webhook.site but the rules are scoped to macOS and Windows endpoints; nothing equivalent for a Linux container.
HF,HF-02,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-03,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-03,elastic,(no matching rule),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-03,falco,rules/falco-incubating_rules.yaml :: Update Package Repository,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,"Nearest neighbour watches package-repo config writes on the host, not writes of arbitrary files into a registry cache proxy. No corpus models a writable package proxy."
HF,HF-04,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-04,elastic,rules/cross-platform/execution_d4c_k8s_mda_service_account_token_access_followed_by_kubernetes_api_request.toml (rule_id 4bd306f9-ee89-4083-91af-e61ed5c42b9a),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,exists,yes,Exactly this sequence: service-account token read followed by a Kubernetes API request. Requires Elastic Defend for Containers.
HF,HF-04,falco,rules/falco_rules.yaml :: Read sensitive file untrusted,c72713ee2e6330195979124de4f656546ad1e0fd,none,no,"sensitive_file_names is [/etc/shadow, /etc/sudoers, /etc/pam.conf, /etc/security/pwquality.conf]; /var/run/secrets is not covered anywhere in the corpus."
HF,HF-05,sigma,rules/cloud/aws/cloudtrail/aws_cloudtrail_imds_malicious_usage.yml (id 352a918a-34d8-4882-8470-44830c507aa3),fe2a6e82acc831a9a49f8f2261c127d50a1db306,partial,no,"Sigma has no rule matching a request to 169.254.169.254; this CloudTrail rule fires on instance credentials being used from outside, i.e. after the fact and on the cloud side."
HF,HF-05,elastic,rules/cross-platform/credential_access_suspicious_instance_metadata_service_api_request.toml (rule_id ad02da2f-443d-454c-a12e-d9e6c65831ff),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,exists,yes,Matches a process requesting the metadata service.
HF,HF-05,falco,rules/falco-incubating_rules.yaml :: Contact EC2 Instance Metadata Service From Container,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,"Direct match; maturity_incubating, so not enabled in the default stable ruleset."
HF,HF-06,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-06,elastic,rules/cross-platform/execution_d4c_k8s_mda_kubernetes_api_activity_by_unusual_utilities.toml (rule_id 02275e05-57a1-46ab-a443-7fb444da6b28),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,exists,yes,"Fires on curl-class utilities talking to the in-cluster API, which is what the agent did."
HF,HF-06,falco,rules/falco_rules.yaml :: Contact K8S API Server From Container,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,Stable-maturity direct match.
HF,HF-07,sigma,rules/windows/dns_query/dns_query_win_remote_access_software_domains_non_browsers.yml (id 4d07b1f4-cb00-4470-b9f8-b0191d48ff52),fe2a6e82acc831a9a49f8f2261c127d50a1db306,partial,no,Tailscale appears only in a Windows DNS-query rule for remote-access software; no Linux process or network rule for tailscaled.
HF,HF-07,elastic,rules/linux/command_and_control_linux_tunneling_and_port_forwarding.toml (rule_id 6ee947e9-de7e-4281-a55d-09289bdf947e),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,no,"The rule is a list of named tunnelling binaries (chisel, iodine, dnscat, ngrok, wstunnel, socat, ssh -J); tailscaled is not in it."
HF,HF-07,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-08,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-08,elastic,rules/linux/command_and_control_curl_socks_proxy_detected.toml (rule_id 734239fe-eda8-48c0-bca8-9e3dafd81a88),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,"Fires when curl is invoked with a SOCKS proxy argument; the published step shows a GET through the SOCKS listener without naming the client, so we cannot say it would match."
HF,HF-08,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-09,sigma,rules/linux/process_creation/proc_creation_lnx_python_base64_encoded_execution.yml (id 55e862a8-dd9c-4651-807a-f21fcad56716),fe2a6e82acc831a9a49f8f2261c127d50a1db306,exists,yes,Matches python decoding and executing a base64 blob on the command line.
HF,HF-09,elastic,rules/linux/defense_evasion_interpreter_launched_from_decoded_payload.toml (rule_id 5bdad1d5-5001-4a13-ae99-fa8619500f1a),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,exists,yes,Interpreter launched from a decoded payload.
HF,HF-09,falco,rules/falco-sandbox_rules.yaml :: Decoding Payload in Container,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,"Direct match; maturity_sandbox and priority INFO, so off by default and low-severity if on."
HF,HF-10,sigma,rules/web/proxy_generic/proxy_raw_paste_service_access.yml (id 5468045b-4fcc-4d1a-973c-c9c9578edacb),fe2a6e82acc831a9a49f8f2261c127d50a1db306,exists,yes,Fires on proxy logs showing access to a raw paste URL; needs a logging egress proxy.
HF,HF-10,elastic,rules/windows/command_and_control_common_webservices.toml; rules/macos/... (rule_id b07f0fba-0a78-11f0-8311-b66272739ecb),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,no,Paste services are in the domain lists but only for Windows and macOS endpoint rules.
HF,HF-10,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-11,sigma,rules/linux/process_creation/proc_creation_lnx_system_network_discovery.yml (id e7bd1cfa-b446-4c88-8afb-403bcd79e3fa),fe2a6e82acc831a9a49f8f2261c127d50a1db306,partial,no,"The only resolv.conf rule covers reading it for network discovery, not overwriting it."
HF,HF-11,elastic,rules/integrations/kubernetes/credential_access_kubernetes_pod_exec_sensitive_file_access.toml (rule_id b2c3d4e5-f6a7-4890-b1c2-d3e4f5a60789),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,"Lists resolv.conf among sensitive files but triggers on kubectl exec into a pod, not on the agent writing the file itself."
HF,HF-11,falco,rules/falco-sandbox_rules.yaml :: Write below etc,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,"Any write under /etc fires. maturity_sandbox, so off in the default stable ruleset; in a normal container this is also a noisy rule."
HF,HF-12,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-12,elastic,(no matching rule),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-12,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-13,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-13,elastic,(no matching rule),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-13,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-14,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-14,elastic,rules/cross-platform/persistence_web_server_potential_command_injection.toml,1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,Covers web-server command injection generically; no rule anywhere mentions Jinja2 or template injection.
HF,HF-14,falco,rules/falco_rules.yaml :: Web Server Spawned Shell,c72713ee2e6330195979124de4f656546ad1e0fd,partial,unclear,Catches the consequence (a web process spawning a shell) if the rendering process is recognised as a web server.
HF,HF-15,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-15,elastic,rules/cross-platform/discovery_web_server_local_file_inclusion_activity.toml (rule_id 90e4ceab-79a5-4f8e-879b-513cac7fcad9),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,"Detects /proc/self/environ in web-request paths; the agent reached the file through an HDF5 external-storage read, not a URL."
HF,HF-15,falco,rules/falco-incubating_rules.yaml :: Read environment variable from /proc files,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,"Direct match; maturity_incubating, so off in the default stable ruleset."
HF,HF-16,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-16,elastic,rules/integrations/github/ (audit-log rule set),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,"The GitHub integration has rules for repository visibility changes, mass cloning and secret-scanning changes, but none for minting an App installation token."
HF,HF-16,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-17,sigma,rules/cloud/aws/cloudtrail/aws_sts_getcalleridentity_trufflehog.yml (id 9b1b8e9b-0a5d-4af1-9d2f-4c4b6e7c2c9d),fe2a6e82acc831a9a49f8f2261c127d50a1db306,partial,no,"Keys on the TruffleHog user agent making the STS call, i.e. human scanning tradecraft, not a pymongo MONGODB-AWS handshake."
HF,HF-17,elastic,rules/integrations/aws/discovery_new_terms_sts_getcalleridentity.toml (rule_id 30fbf4db-c502-4e68-a239-2e99af0f70da),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,New-terms rule on GetCallerIdentity callers; would fire only if this principal or source was new to the baseline.
HF,HF-17,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-18,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-18,elastic,(no matching rule),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-18,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-19,sigma,rules/linux/process_creation/proc_creation_lnx_susp_execution_tmp_folder.yml (id 312b42b1-bded-4441-8b58-163a3af58775),fe2a6e82acc831a9a49f8f2261c127d50a1db306,exists,yes,"Execution from /tmp; the staged /tmp payload would match, the /.debug_shell/bin path would not."
HF,HF-19,elastic,rules/integrations/cloud_defend/ (container drift and suspicious execution rules),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,partial,unclear,Container-drift style coverage exists in the Defend for Containers integration; no single rule matched our keywords for dropping and executing a new binary.
HF,HF-19,falco,rules/falco_rules.yaml :: Drop and execute new binary in container,c72713ee2e6330195979124de4f656546ad1e0fd,exists,yes,Stable-maturity direct match on the drop-then-execute pattern.
HF,HF-20,sigma,(no matching rule),fe2a6e82acc831a9a49f8f2261c127d50a1db306,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-20,elastic,(no matching rule),1eaa12aa6d2f2047a680d2260fa75e635dd4b9f6,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
HF,HF-20,falco,(no matching rule),c72713ee2e6330195979124de4f656546ad1e0fd,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-01,sigma,rules/identity/okta/okta_user_created.yml (id b6c718dd-8f53-4b9f-98d8-93fdca966969); rules/cloud/azure/audit_logs/azure_ad_account_created_deleted.yml,994da16651194500b607a3007186c29779e1f961,partial,no,"Account-creation rules exist only for enterprise identity platforms (Okta, Entra ID, FortiGate, ESXi). Nothing covers a public wiki or web application, and none of them is a rate rule."
WIKI,WIKI-01,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-01,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-02,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-02,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-02,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-03,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-03,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-03,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-04,sigma,rules/linux/network_connection/net_connection_lnx_ngrok_tunnel.yml (id 19bf6fdb-7721-4f3d-867f-53467f6a5db6),994da16651194500b607a3007186c29779e1f961,partial,no,"Tunnel-broker coverage is ngrok- and cloudflared-specific; Pinggy, serveo, localtunnel and localhost.run appear nowhere in the corpus."
WIKI,WIKI-04,elastic,rules/macos/command_and_control_unusual_network_connection_to_suspicious_web_service.toml (rule_id b07f0fba-0a78-11f0-8311-b66272739ecb),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,partial,no,serveo and localtunnel are in the macOS and Windows domain lists only; the Linux tunnelling rule does not name them.
WIKI,WIKI-04,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-05,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-05,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-05,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-06,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-06,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-06,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-07,sigma,rules/windows/dns_query/dns_query_win_common_malware_hosting_services.yml,994da16651194500b607a3007186c29779e1f961,partial,no,Shortener and file-hosting domains appear in a Windows DNS-query rule only.
WIKI,WIKI-07,elastic,rules/macos/command_and_control_unusual_network_connection_to_suspicious_web_service.toml (rule_id b07f0fba-0a78-11f0-8311-b66272739ecb),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,partial,no,tinyurl is in the macOS domain list; no Linux or server-side equivalent.
WIKI,WIKI-07,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-08,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-08,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-08,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-09,sigma,rules/web/proxy_generic/ and rules/network/dns/ web-service rules,994da16651194500b607a3007186c29779e1f961,partial,unclear,"Google Docs and Drive appear in several proxy and DNS rules as legitimate-service abuse indicators; none is scoped to an agent using them as a scratch store, and we did not find a rule whose logic would fire on plain link posting."
WIKI,WIKI-09,elastic,rules/windows/command_and_control_common_webservices.toml,480961ba1cac4f85ddf01c0ab5f89bbf373c513c,partial,no,Google web services are in the Windows domain list only.
WIKI,WIKI-09,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-10,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-10,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-10,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-11,sigma,rules/linux/process_creation/proc_creation_lnx_susp_sensitive_file_access.yml (id 86157017-c2b1-4d4a-8c33-93b8e67e4af4),994da16651194500b607a3007186c29779e1f961,partial,no,"Covers reading /etc/hosts, not writing it."
WIKI,WIKI-11,elastic,rules/cross-platform/impact_hosts_file_modified.toml (rule_id 9c260313-c811-4ec8-ab89-8f6530e0246c),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,exists,yes,"Direct match on hosts-file modification, cross-platform."
WIKI,WIKI-11,falco,rules/falco-sandbox_rules.yaml :: Write below etc,6cbb113dd3fbcaf157c077414a57d2180f3e0eec,exists,yes,"Any write under /etc fires; maturity_sandbox, so off in the default stable ruleset."
WIKI,WIKI-12,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-12,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-12,falco,rules/falco-incubating_rules.yaml :: Network Connection outside Local Subnet,6cbb113dd3fbcaf157c077414a57d2180f3e0eec,partial,unclear,"Closest available: flags container connections outside the local subnet, but it is maturity_incubating, needs a per-container allowlist to be useful, and is documented as noisy."
WIKI,WIKI-13,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-13,elastic,(no matching rule),480961ba1cac4f85ddf01c0ab5f89bbf373c513c,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-13,falco,(no matching rule),6cbb113dd3fbcaf157c077414a57d2180f3e0eec,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
WIKI,WIKI-14,sigma,(no matching rule),994da16651194500b607a3007186c29779e1f961,none,no,No rule matched the signal's keywords in this corpus at the pinned commit.
